state,district,month,age_0_5,age_5_17,age_18_plus,total
Rajasthan,Alwar,2025-03,0,3115,42792,45907
Rajasthan,Alwar,2025-04,0,574,4625,5199
Rajasthan,Alwar,2025-05,0,298,2816,3114
Rajasthan,Alwar,2025-06,0,395,3052,3447
Rajasthan,Alwar,2025-07,0,680,4479,5159
Rajasthan,Alwar,2025-09,0,1917,11096,13013
Rajasthan,Alwar,2025-10,0,1114,8089,9203
Rajasthan,Alwar,2025-11,0,1841,18142,19983
Rajasthan,Alwar,2025-12,0,3170,26350,29520
Rajasthan,Alwar,2026-01,0,277,2063,2340
Rajasthan,Balotra,2025-10,0,0,1,1
Rajasthan,Balotra,2025-11,0,15,255,270
Rajasthan,Balotra,2025-12,0,40,602,642
Rajasthan,Balotra,2026-01,0,4,23,27
Rajasthan,Banswara,2025-03,0,1323,58693,60016
Rajasthan,Banswara,2025-04,0,184,2882,3066
Rajasthan,Banswara,2025-05,0,180,2475,2655
Rajasthan,Banswara,2025-06,0,275,2270,2545
Rajasthan,Banswara,2025-07,0,574,3229,3803
Rajasthan,Banswara,2025-09,0,753,8391,9144
Rajasthan,Banswara,2025-10,0,344,5491,5835
Rajasthan,Banswara,2025-11,0,793,12628,13421
Rajasthan,Banswara,2025-12,0,1100,13878,14978
Rajasthan,Banswara,2026-01,0,92,864,956
Rajasthan,Baran,2025-03,0,1466,27755,29221
Rajasthan,Baran,2025-04,0,238,1733,1971
Rajasthan,Baran,2025-05,0,105,909,1014
Rajasthan,Baran,2025-06,0,127,979,1106
Rajasthan,Baran,2025-07,0,346,2403,2749
Rajasthan,Baran,2025-09,0,676,6317,6993
Rajasthan,Baran,2025-10,0,288,2567,2855
Rajasthan,Baran,2025-11,0,652,7780,8432
Rajasthan,Baran,2025-12,0,1258,10123,11381
Rajasthan,Baran,2026-01,0,61,662,723
Rajasthan,Barmer,2025-03,0,1996,38294,40290
Rajasthan,Barmer,2025-04,0,396,2411,2807
Rajasthan,Barmer,2025-06,0,276,1887,2163
Rajasthan,Barmer,2025-07,0,781,4318,5099
Rajasthan,Barmer,2025-09,0,941,7123,8064
Rajasthan,Barmer,2025-10,0,530,3991,4521
Rajasthan,Barmer,2025-11,0,976,9265,10241
Rajasthan,Barmer,2025-12,0,1827,12780,14607
Rajasthan,Barmer,2026-01,0,158,1200,1358
Rajasthan,Beawar,2025-10,0,0,3,3
Rajasthan,Beawar,2025-11,0,7,266,273
Rajasthan,Beawar,2025-12,0,40,713,753
Rajasthan,Beawar,2026-01,0,5,28,33
Rajasthan,Bharatpur,2025-03,0,2195,41050,43245
Rajasthan,Bharatpur,2025-04,0,327,2151,2478
Rajasthan,Bharatpur,2025-05,0,72,686,758
Rajasthan,Bharatpur,2025-07,0,1023,6654,7677
Rajasthan,Bharatpur,2025-09,0,1366,8927,10293
Rajasthan,Bharatpur,2025-10,0,709,5782,6491
Rajasthan,Bharatpur,2025-11,0,1402,13997,15399
Rajasthan,Bharatpur,2025-12,0,2033,18287,20320
Rajasthan,Bharatpur,2026-01,0,139,1238,1377
Rajasthan,Bhilwara,2025-03,0,1765,44698,46463
Rajasthan,Bhilwara,2025-04,0,304,2477,2781
Rajasthan,Bhilwara,2025-05,0,205,2177,2382
Rajasthan,Bhilwara,2025-06,0,243,2333,2576
Rajasthan,Bhilwara,2025-07,0,376,2670,3046
Rajasthan,Bhilwara,2025-09,0,1068,8865,9933
Rajasthan,Bhilwara,2025-10,0,542,4947,5489
Rajasthan,Bhilwara,2025-11,0,1164,13989,15153
Rajasthan,Bhilwara,2025-12,0,1887,18804,20691
Rajasthan,Bhilwara,2026-01,0,153,1363,1516
Rajasthan,Bikaner,2025-03,0,1988,19115,21103
Rajasthan,Bikaner,2025-04,0,626,4397,5023
Rajasthan,Bikaner,2025-05,0,173,2282,2455
Rajasthan,Bikaner,2025-06,0,246,2525,2771
Rajasthan,Bikaner,2025-07,0,482,3513,3995
Rajasthan,Bikaner,2025-09,0,903,5769,6672
Rajasthan,Bikaner,2025-10,0,457,4332,4789
Rajasthan,Bikaner,2025-11,0,878,9247,10125
Rajasthan,Bikaner,2025-12,0,1589,13962,15551
Rajasthan,Bikaner,2026-01,0,126,1155,1281
Rajasthan,Bundi,2025-03,0,869,15884,16753
Rajasthan,Bundi,2025-04,0,133,1540,1673
Rajasthan,Bundi,2025-05,0,102,1014,1116
Rajasthan,Bundi,2025-07,0,114,496,610
Rajasthan,Bundi,2025-09,0,700,4947,5647
Rajasthan,Bundi,2025-10,0,319,2032,2351
Rajasthan,Bundi,2025-11,0,630,6267,6897
Rajasthan,Bundi,2025-12,0,1062,9246,10308
Rajasthan,Bundi,2026-01,0,94,638,732
Rajasthan,Chittaurgarh,2025-09,0,26,352,378
Rajasthan,Chittaurgarh,2025-10,0,19,300,319
Rajasthan,Chittaurgarh,2025-11,0,19,673,692
Rajasthan,Chittaurgarh,2025-12,0,18,798,816
Rajasthan,Chittaurgarh,2026-01,0,4,65,69
Rajasthan,Chittorgarh,2025-03,0,1546,28136,29682
Rajasthan,Chittorgarh,2025-04,0,98,719,817
Rajasthan,Chittorgarh,2025-07,0,172,883,1055
Rajasthan,Chittorgarh,2025-09,0,987,6010,6997
Rajasthan,Chittorgarh,2025-10,0,325,2974,3299
Rajasthan,Chittorgarh,2025-11,0,768,8338,9106
Rajasthan,Chittorgarh,2025-12,0,1108,10893,12001
Rajasthan,Chittorgarh,2026-01,0,75,768,843
Rajasthan,Churu,2025-03,0,1967,24175,26142
Rajasthan,Churu,2025-04,0,883,6542,7425
Rajasthan,Churu,2025-05,0,290,2521,2811
Rajasthan,Churu,2025-06,0,346,3015,3361
Rajasthan,Churu,2025-07,0,774,4969,5743
Rajasthan,Churu,2025-09,0,875,5272,6147
Rajasthan,Churu,2025-10,0,460,3611,4071
Rajasthan,Churu,2025-11,0,974,9081,10055
Rajasthan,Churu,2025-12,0,1591,13371,14962
Rajasthan,Churu,2026-01,0,106,1006,1112
Rajasthan,Dausa,2025-03,0,1389,17011,18400
Rajasthan,Dausa,2025-04,0,200,1508,1708
Rajasthan,Dausa,2025-07,0,194,926,1120
Rajasthan,Dausa,2025-09,0,747,3955,4702
Rajasthan,Dausa,2025-10,0,448,2944,3392
Rajasthan,Dausa,2025-11,0,917,7372,8289
Rajasthan,Dausa,2025-12,0,1423,10109,11532
Rajasthan,Dausa,2026-01,0,112,728,840
Rajasthan,Deeg,2025-09,0,19,162,181
Rajasthan,Deeg,2025-10,0,10,155,165
Rajasthan,Deeg,2025-11,0,33,591,624
Rajasthan,Deeg,2025-12,0,53,802,855
Rajasthan,Deeg,2026-01,0,4,55,59
Rajasthan,Dhaulpur,2025-09,0,4,114,118
Rajasthan,Dhaulpur,2025-10,0,2,62,64
Rajasthan,Dhaulpur,2025-11,0,6,156,162
Rajasthan,Dhaulpur,2025-12,0,2,189,191
Rajasthan,Dhaulpur,2026-01,0,1,13,14
Rajasthan,Dholpur,2025-03,0,1699,26842,28541
Rajasthan,Dholpur,2025-04,0,227,1222,1449
Rajasthan,Dholpur,2025-06,0,601,3516,4117
Rajasthan,Dholpur,2025-07,0,1475,6031,7506
Rajasthan,Dholpur,2025-09,0,1144,5765,6909
Rajasthan,Dholpur,2025-10,0,495,3301,3796
Rajasthan,Dholpur,2025-11,0,947,7154,8101
Rajasthan,Dholpur,2025-12,0,1267,9309,10576
Rajasthan,Dholpur,2026-01,0,93,627,720
Rajasthan,Didwana-Kuchaman,2025-10,0,1,4,5
Rajasthan,Didwana-Kuchaman,2025-11,0,27,344,371
Rajasthan,Didwana-Kuchaman,2025-12,0,82,869,951
Rajasthan,Didwana-Kuchaman,2026-01,0,4,50,54
Rajasthan,Dungarpur,2025-03,0,872,49726,50598
Rajasthan,Dungarpur,2025-09,0,747,6628,7375
Rajasthan,Dungarpur,2025-10,0,333,3977,4310
Rajasthan,Dungarpur,2025-11,0,741,9288,10029
Rajasthan,Dungarpur,2025-12,0,1267,11961,13228
Rajasthan,Dungarpur,2026-01,0,88,853,941
Rajasthan,Ganganagar,2025-03,0,1108,19420,20528
Rajasthan,Ganganagar,2025-04,0,443,4598,5041
Rajasthan,Ganganagar,2025-05,0,157,1909,2066
Rajasthan,Ganganagar,2025-06,0,284,2978,3262
Rajasthan,Ganganagar,2025-07,0,415,3475,3890
Rajasthan,Ganganagar,2025-09,0,655,5314,5969
Rajasthan,Ganganagar,2025-10,0,338,3799,4137
Rajasthan,Ganganagar,2025-11,0,650,8741,9391
Rajasthan,Ganganagar,2025-12,0,1187,13146,14333
Rajasthan,Ganganagar,2026-01,0,71,821,892
Rajasthan,Hanumangarh,2025-03,0,1256,20181,21437
Rajasthan,Hanumangarh,2025-04,0,514,4636,5150
Rajasthan,Hanumangarh,2025-05,0,316,3276,3592
Rajasthan,Hanumangarh,2025-06,0,264,2595,2859
Rajasthan,Hanumangarh,2025-07,0,946,6619,7565
Rajasthan,Hanumangarh,2025-09,0,644,4523,5167
Rajasthan,Hanumangarh,2025-10,0,304,3070,3374
Rajasthan,Hanumangarh,2025-11,0,607,7199,7806
Rajasthan,Hanumangarh,2025-12,0,973,11217,12190
Rajasthan,Hanumangarh,2026-01,0,81,931,1012
Rajasthan,Jaipur,2025-03,0,5476,50742,56218
Rajasthan,Jaipur,2025-04,0,3537,26397,29934
Rajasthan,Jaipur,2025-05,0,1631,14526,16157
Rajasthan,Jaipur,2025-06,0,686,6752,7438
Rajasthan,Jaipur,2025-07,0,2408,19292,21700
Rajasthan,Jaipur,2025-09,0,2510,19809,22319
Rajasthan,Jaipur,2025-10,0,1535,13212,14747
Rajasthan,Jaipur,2025-11,0,3557,41311,44868
Rajasthan,Jaipur,2025-12,0,5492,53598,59090
Rajasthan,Jaipur,2026-01,0,483,4037,4520
Rajasthan,Jaisalmer,2025-03,0,435,6120,6555
Rajasthan,Jaisalmer,2025-04,0,108,1243,1351
Rajasthan,Jaisalmer,2025-07,0,232,1520,1752
Rajasthan,Jaisalmer,2025-09,0,237,1875,2112
Rajasthan,Jaisalmer,2025-10,0,125,1079,1204
Rajasthan,Jaisalmer,2025-11,0,240,2477,2717
Rajasthan,Jaisalmer,2025-12,0,428,4843,5271
Rajasthan,Jaisalmer,2026-01,0,30,396,426
Rajasthan,Jalor,2025-03,0,1094,25855,26949
Rajasthan,Jalor,2025-09,0,573,5541,6114
Rajasthan,Jalor,2025-10,0,278,3288,3566
Rajasthan,Jalor,2025-11,0,523,7503,8026
Rajasthan,Jalor,2025-12,0,1051,10369,11420
Rajasthan,Jalor,2026-01,0,99,772,871
Rajasthan,Jalore,2025-10,0,5,72,77
Rajasthan,Jalore,2025-11,0,29,604,633
Rajasthan,Jalore,2025-12,0,43,886,929
Rajasthan,Jalore,2026-01,0,1,42,43
Rajasthan,Jhalawar,2025-03,0,1554,35700,37254
Rajasthan,Jhalawar,2025-04,0,263,1988,2251
Rajasthan,Jhalawar,2025-07,0,662,3045,3707
Rajasthan,Jhalawar,2025-09,0,798,7126,7924
Rajasthan,Jhalawar,2025-10,0,390,2766,3156
Rajasthan,Jhalawar,2025-11,0,888,8053,8941
Rajasthan,Jhalawar,2025-12,0,1485,10071,11556
Rajasthan,Jhalawar,2026-01,0,117,789,906
Rajasthan,Jhunjhunu,2025-09,0,26,302,328
Rajasthan,Jhunjhunu,2025-10,0,26,334,360
Rajasthan,Jhunjhunu,2025-11,0,42,1128,1170
Rajasthan,Jhunjhunu,2025-12,0,74,1773,1847
Rajasthan,Jhunjhunu,2026-01,0,14,121,135
Rajasthan,Jhunjhunun,2025-03,0,1389,15997,17386
Rajasthan,Jhunjhunun,2025-04,0,285,2237,2522
Rajasthan,Jhunjhunun,2025-05,0,87,781,868
Rajasthan,Jhunjhunun,2025-09,0,873,5925,6798
Rajasthan,Jhunjhunun,2025-10,0,494,4134,4628
Rajasthan,Jhunjhunun,2025-11,0,879,8655,9534
Rajasthan,Jhunjhunun,2025-12,0,1477,12738,14215
Rajasthan,Jhunjhunun,2026-01,0,93,934,1027
Rajasthan,Jodhpur,2025-03,0,2458,44442,46900
Rajasthan,Jodhpur,2025-04,0,954,8410,9364
Rajasthan,Jodhpur,2025-05,0,273,3702,3975
Rajasthan,Jodhpur,2025-06,0,379,3995,4374
Rajasthan,Jodhpur,2025-07,0,667,6384,7051
Rajasthan,Jodhpur,2025-09,0,1287,10024,11311
Rajasthan,Jodhpur,2025-10,0,783,6385,7168
Rajasthan,Jodhpur,2025-11,0,1192,14766,15958
Rajasthan,Jodhpur,2025-12,0,2237,21652,23889
Rajasthan,Jodhpur,2026-01,0,205,1730,1935
Rajasthan,Karauli,2025-03,0,1846,17032,18878
Rajasthan,Karauli,2025-04,0,223,1217,1440
Rajasthan,Karauli,2025-09,0,1094,5505,6599
Rajasthan,Karauli,2025-10,0,585,3467,4052
Rajasthan,Karauli,2025-11,0,1132,8793,9925
Rajasthan,Karauli,2025-12,0,1542,11809,13351
Rajasthan,Karauli,2026-01,0,106,671,777
Rajasthan,Khairthal-Tijara,2025-10,0,0,1,1
Rajasthan,Khairthal-Tijara,2025-11,0,25,492,517
Rajasthan,Khairthal-Tijara,2025-12,0,81,1123,1204
Rajasthan,Khairthal-Tijara,2026-01,0,1,72,73
Rajasthan,Kota,2025-03,0,1995,26774,28769
Rajasthan,Kota,2025-04,0,1119,7215,8334
Rajasthan,Kota,2025-05,0,628,4884,5512
Rajasthan,Kota,2025-07,0,940,5512,6452
Rajasthan,Kota,2025-09,0,874,7075,7949
Rajasthan,Kota,2025-10,0,458,3929,4387
Rajasthan,Kota,2025-11,0,1033,12961,13994
Rajasthan,Kota,2025-12,0,1499,15272,16771
Rajasthan,Kota,2026-01,0,106,998,1104
Rajasthan,Kotputli-Behror,2025-10,0,1,3,4
Rajasthan,Kotputli-Behror,2025-11,0,19,308,327
Rajasthan,Kotputli-Behror,2025-12,0,73,686,759
Rajasthan,Kotputli-Behror,2026-01,0,3,32,35
Rajasthan,Nagaur,2025-03,0,2687,42699,45386
Rajasthan,Nagaur,2025-04,0,817,6287,7104
Rajasthan,Nagaur,2025-05,0,469,3942,4411
Rajasthan,Nagaur,2025-06,0,230,1903,2133
Rajasthan,Nagaur,2025-07,0,658,3664,4322
Rajasthan,Nagaur,2025-09,0,1206,7465,8671
Rajasthan,Nagaur,2025-10,0,638,4778,5416
Rajasthan,Nagaur,2025-11,0,1290,12614,13904
Rajasthan,Nagaur,2025-12,0,2536,18642,21178
Rajasthan,Nagaur,2026-01,0,248,1423,1671
Rajasthan,Pali,2025-03,0,947,23222,24169
Rajasthan,Pali,2025-04,0,223,1501,1724
Rajasthan,Pali,2025-05,0,118,1146,1264
Rajasthan,Pali,2025-06,0,112,1115,1227
Rajasthan,Pali,2025-07,0,329,2569,2898
Rajasthan,Pali,2025-09,0,728,5321,6049
Rajasthan,Pali,2025-10,0,364,3188,3552
Rajasthan,Pali,2025-11,0,695,8725,9420
Rajasthan,Pali,2025-12,0,1103,12039,13142
Rajasthan,Pali,2026-01,0,86,993,1079
Rajasthan,Phalodi,2025-10,0,0,2,2
Rajasthan,Phalodi,2025-11,0,6,149,155
Rajasthan,Phalodi,2025-12,0,15,278,293
Rajasthan,Phalodi,2026-01,0,0,16,16
Rajasthan,Pratapgarh,2025-03,0,655,17581,18236
Rajasthan,Pratapgarh,2025-04,0,96,1231,1327
Rajasthan,Pratapgarh,2025-06,0,285,2163,2448
Rajasthan,Pratapgarh,2025-07,0,1032,5351,6383
Rajasthan,Pratapgarh,2025-09,0,399,4667,5066
Rajasthan,Pratapgarh,2025-10,0,151,2102,2253
Rajasthan,Pratapgarh,2025-11,0,427,7363,7790
Rajasthan,Pratapgarh,2025-12,0,575,7343,7918
Rajasthan,Pratapgarh,2026-01,0,39,420,459
Rajasthan,Rajsamand,2025-03,0,1506,21228,22734
Rajasthan,Rajsamand,2025-04,0,282,1630,1912
Rajasthan,Rajsamand,2025-06,0,75,822,897
Rajasthan,Rajsamand,2025-07,0,333,2058,2391
Rajasthan,Rajsamand,2025-09,0,659,4158,4817
Rajasthan,Rajsamand,2025-10,0,317,2809,3126
Rajasthan,Rajsamand,2025-11,0,584,6517,7101
Rajasthan,Rajsamand,2025-12,0,828,8482,9310
Rajasthan,Rajsamand,2026-01,0,56,643,699
Rajasthan,Salumbar,2025-10,0,2,19,21
Rajasthan,Salumbar,2025-11,0,7,134,141
Rajasthan,Salumbar,2025-12,0,30,229,259
Rajasthan,Salumbar,2026-01,0,2,4,6
Rajasthan,Sawai Madhopur,2025-03,0,1090,15035,16125
Rajasthan,Sawai Madhopur,2025-04,0,284,2051,2335
Rajasthan,Sawai Madhopur,2025-05,0,216,1873,2089
Rajasthan,Sawai Madhopur,2025-06,0,164,1115,1279
Rajasthan,Sawai Madhopur,2025-07,0,349,2497,2846
Rajasthan,Sawai Madhopur,2025-09,0,628,4149,4777
Rajasthan,Sawai Madhopur,2025-10,0,280,2477,2757
Rajasthan,Sawai Madhopur,2025-11,0,671,6907,7578
Rajasthan,Sawai Madhopur,2025-12,0,1071,9588,10659
Rajasthan,Sawai Madhopur,2026-01,0,52,589,641
Rajasthan,Sikar,2025-03,0,2140,18618,20758
Rajasthan,Sikar,2025-04,0,341,3020,3361
Rajasthan,Sikar,2025-05,0,241,2184,2425
Rajasthan,Sikar,2025-06,0,186,1361,1547
Rajasthan,Sikar,2025-07,0,338,2770,3108
Rajasthan,Sikar,2025-09,0,1135,7436,8571
Rajasthan,Sikar,2025-10,0,566,4706,5272
Rajasthan,Sikar,2025-11,0,1096,11717,12813
Rajasthan,Sikar,2025-12,0,2206,18573,20779
Rajasthan,Sikar,2026-01,0,162,1254,1416
Rajasthan,Sirohi,2025-03,0,654,11399,12053
Rajasthan,Sirohi,2025-04,0,120,1156,1276
Rajasthan,Sirohi,2025-06,0,62,608,670
Rajasthan,Sirohi,2025-07,0,541,3385,3926
Rajasthan,Sirohi,2025-09,0,547,3633,4180
Rajasthan,Sirohi,2025-10,0,224,2116,2340
Rajasthan,Sirohi,2025-11,0,479,6086,6565
Rajasthan,Sirohi,2025-12,0,717,7462,8179
Rajasthan,Sirohi,2026-01,0,55,524,579
Rajasthan,Tonk,2025-03,0,1184,17555,18739
Rajasthan,Tonk,2025-04,0,446,2697,3143
Rajasthan,Tonk,2025-06,0,68,558,626
Rajasthan,Tonk,2025-07,0,704,3458,4162
Rajasthan,Tonk,2025-09,0,716,5127,5843
Rajasthan,Tonk,2025-10,0,333,2744,3077
Rajasthan,Tonk,2025-11,0,617,7813,8430
Rajasthan,Tonk,2025-12,0,1111,10876,11987
Rajasthan,Tonk,2026-01,0,77,755,832
Rajasthan,Udaipur,2025-03,0,2324,55822,58146
Rajasthan,Udaipur,2025-04,0,318,3157,3475
Rajasthan,Udaipur,2025-05,0,192,2482,2674
Rajasthan,Udaipur,2025-06,0,177,1968,2145
Rajasthan,Udaipur,2025-07,0,381,3407,3788
Rajasthan,Udaipur,2025-09,0,1147,10885,12032
Rajasthan,Udaipur,2025-10,0,690,7342,8032
Rajasthan,Udaipur,2025-11,0,1344,18002,19346
Rajasthan,Udaipur,2025-12,0,2182,21153,23335
Rajasthan,Udaipur,2026-01,0,189,1598,1787
UP,Agra,2025-03,0,2736,28171,30907
UP,Agra,2025-05,0,922,6678,7600
UP,Agra,2025-06,0,528,5210,5738
UP,Agra,2025-07,0,415,3159,3574
UP,Agra,2025-09,0,5181,26084,31265
UP,Agra,2025-10,0,1739,14571,16310
UP,Agra,2025-11,0,2862,38883,41745
UP,Agra,2025-12,0,4034,58377,62411
UP,Agra,2026-01,0,173,1736,1909
UP,Aligarh,2025-03,0,2138,29096,31234
UP,Aligarh,2025-04,0,1954,18794,20748
UP,Aligarh,2025-05,0,923,9275,10198
UP,Aligarh,2025-07,0,1067,11142,12209
UP,Aligarh,2025-09,0,3737,20733,24470
UP,Aligarh,2025-10,0,1069,11611,12680
UP,Aligarh,2025-11,0,1766,39034,40800
UP,Aligarh,2025-12,0,2424,47478,49902
UP,Aligarh,2026-01,0,135,1937,2072
UP,Allahabad,2025-03,0,3451,42604,46055
UP,Allahabad,2025-09,0,6880,33063,39943
UP,Allahabad,2025-10,0,1751,16192,17943
UP,Allahabad,2025-11,0,2001,32113,34114
UP,Allahabad,2025-12,0,3178,49674,52852
UP,Allahabad,2026-01,0,91,1312,1403
UP,Ambedkar Nagar,2025-03,0,1677,18233,19910
UP,Ambedkar Nagar,2025-09,0,2967,13024,15991
UP,Ambedkar Nagar,2025-10,0,819,6914,7733
UP,Ambedkar Nagar,2025-11,0,1014,15094,16108
UP,Ambedkar Nagar,2025-12,0,1530,20884,22414
UP,Ambedkar Nagar,2026-01,0,89,891,980
UP,Amethi,2025-03,0,1026,14557,15583
UP,Amethi,2025-09,0,2720,14003,16723
UP,Amethi,2025-10,0,780,7048,7828
UP,Amethi,2025-11,0,795,13124,13919
UP,Amethi,2025-12,0,1527,21813,23340
UP,Amethi,2026-01,0,46,816,862
UP,Amroha,2025-03,0,714,11688,12402
UP,Amroha,2025-05,0,372,3326,3698
UP,Amroha,2025-06,0,259,4421,4680
UP,Amroha,2025-07,0,894,8728,9622
UP,Amroha,2025-09,0,1901,10811,12712
UP,Amroha,2025-10,0,489,6336,6825
UP,Amroha,2025-11,0,734,18842,19576
UP,Amroha,2025-12,0,1471,22937,24408
UP,Amroha,2026-01,0,70,621,691
UP,Auraiya,2025-03,0,981,11786,12767
UP,Auraiya,2025-09,0,2091,8723,10814
UP,Auraiya,2025-10,0,599,4778,5377
UP,Auraiya,2025-11,0,577,9326,9903
UP,Auraiya,2025-12,0,896,13005,13901
UP,Auraiya,2026-01,0,50,486,536
UP,Ayodhya,2025-03,0,363,3789,4152
UP,Ayodhya,2025-09,0,411,2231,2642
UP,Ayodhya,2025-10,0,185,1054,1239
UP,Ayodhya,2025-11,0,256,2916,3172
UP,Ayodhya,2025-12,0,373,4648,5021
UP,Ayodhya,2026-01,0,8,117,125
UP,Azamgarh,2025-03,0,3035,32382,35417
UP,Azamgarh,2025-09,0,6612,27957,34569
UP,Azamgarh,2025-10,0,1802,13200,15002
UP,Azamgarh,2025-11,0,2011,30721,32732
UP,Azamgarh,2025-12,0,3180,45287,48467
UP,Azamgarh,2026-01,0,155,1673,1828
UP,Baghpat,2025-03,0,1082,10339,11421
UP,Baghpat,2025-04,0,732,4722,5454
UP,Baghpat,2025-09,0,1090,8217,9307
UP,Baghpat,2025-10,0,452,4814,5266
UP,Baghpat,2025-11,0,716,11739,12455
UP,Baghpat,2025-12,0,1016,14215,15231
UP,Baghpat,2026-01,0,36,394,430
UP,Baghpat *,2025-09,0,1,0,1
UP,Baghpat *,2025-10,0,0,1,1
UP,Bagpat,2025-09,0,0,7,7
UP,Bagpat,2025-10,0,0,3,3
UP,Bagpat,2025-11,0,1,3,4
UP,Bagpat,2025-12,0,2,2,4
UP,Bahraich,2025-03,0,1738,25854,27592
UP,Bahraich,2025-09,0,3396,21231,24627
UP,Bahraich,2025-10,0,997,10791,11788
UP,Bahraich,2025-11,0,1417,29964,31381
UP,Bahraich,2025-12,0,2513,46903,49416
UP,Bahraich,2026-01,0,104,1340,1444
UP,Ballia,2025-03,0,2276,23961,26237
UP,Ballia,2025-09,0,4781,18870,23651
UP,Ballia,2025-10,0,1467,10859,12326
UP,Ballia,2025-11,0,1754,20750,22504
UP,Ballia,2025-12,0,2423,27625,30048
UP,Ballia,2026-01,0,130,973,1103
UP,Balrampur,2025-03,0,1150,19137,20287
UP,Balrampur,2025-09,0,1558,12420,13978
UP,Balrampur,2025-10,0,555,6764,7319
UP,Balrampur,2025-11,0,786,17782,18568
UP,Balrampur,2025-12,0,1430,29109,30539
UP,Balrampur,2026-01,0,66,1073,1139
UP,Banda,2025-03,0,871,18959,19830
UP,Banda,2025-09,0,2147,11024,13171
UP,Banda,2025-10,0,509,6864,7373
UP,Banda,2025-11,0,645,16065,16710
UP,Banda,2025-12,0,871,17814,18685
UP,Banda,2026-01,0,59,702,761
UP,Bara Banki,2025-03,0,1351,24136,25487
UP,Bara Banki,2025-04,0,72,795,867
UP,Bara Banki,2025-06,0,284,5898,6182
UP,Bara Banki,2025-07,0,392,2922,3314
UP,Bara Banki,2025-09,0,2849,18119,20968
UP,Bara Banki,2025-10,0,718,8664,9382
UP,Bara Banki,2025-11,0,1054,20235,21289
UP,Bara Banki,2025-12,0,1696,28865,30561
UP,Bara Banki,2026-01,0,81,1046,1127
UP,Barabanki,2025-09,0,50,1233,1283
UP,Barabanki,2025-10,0,20,620,640
UP,Barabanki,2025-11,0,23,1703,1726
UP,Barabanki,2025-12,0,39,2393,2432
UP,Barabanki,2026-01,0,7,102,109
UP,Bareilly,2025-03,0,3955,47796,51751
UP,Bareilly,2025-04,0,1344,11747,13091
UP,Bareilly,2025-05,0,1136,10999,12135
UP,Bareilly,2025-06,0,273,3342,3615
UP,Bareilly,2025-07,0,1056,9155,10211
UP,Bareilly,2025-09,0,4856,27173,32029
UP,Bareilly,2025-10,0,1354,14990,16344
UP,Bareilly,2025-11,0,2318,48133,50451
UP,Bareilly,2025-12,0,3350,59345,62695
UP,Bareilly,2026-01,0,166,2149,2315
UP,Basti,2025-03,0,1663,21318,22981
UP,Basti,2025-09,0,3365,14352,17717
UP,Basti,2025-10,0,954,7266,8220
UP,Basti,2025-11,0,1112,16265,17377
UP,Basti,2025-12,0,1755,23753,25508
UP,Basti,2026-01,0,112,1080,1192
UP,Bhadohi,2025-03,0,544,4977,5521
UP,Bhadohi,2025-09,0,351,1055,1406
UP,Bhadohi,2025-10,0,109,581,690
UP,Bhadohi,2025-11,0,135,1658,1793
UP,Bhadohi,2025-12,0,227,2383,2610
UP,Bhadohi,2026-01,0,11,78,89
UP,Bijnor,2025-03,0,2313,29688,32001
UP,Bijnor,2025-04,0,380,3470,3850
UP,Bijnor,2025-05,0,831,9409,10240
UP,Bijnor,2025-06,0,748,8490,9238
UP,Bijnor,2025-07,0,2064,20254,22318
UP,Bijnor,2025-09,0,3204,22471,25675
UP,Bijnor,2025-10,0,1244,13732,14976
UP,Bijnor,2025-11,0,1892,51148,53040
UP,Bijnor,2025-12,0,2466,47749,50215
UP,Bijnor,2026-01,0,154,1647,1801
UP,Budaun,2025-03,0,2951,45866,48817
UP,Budaun,2025-04,0,532,4999,5531
UP,Budaun,2025-09,0,4254,23689,27943
UP,Budaun,2025-10,0,1144,11852,12996
UP,Budaun,2025-11,0,1598,33026,34624
UP,Budaun,2025-12,0,2628,45177,47805
UP,Budaun,2026-01,0,101,1492,1593
UP,Bulandshahar,2025-09,0,15,164,179
UP,Bulandshahar,2025-10,0,1,87,88
UP,Bulandshahar,2025-11,0,7,246,253
UP,Bulandshahar,2025-12,0,9,362,371
UP,Bulandshahar,2026-01,0,0,10,10
UP,Bulandshahr,2025-03,0,3171,31633,34804
UP,Bulandshahr,2025-04,0,1281,9138,10419
UP,Bulandshahr,2025-05,0,858,6034,6892
UP,Bulandshahr,2025-06,0,718,8980,9698
UP,Bulandshahr,2025-07,0,582,5169,5751
UP,Bulandshahr,2025-09,0,4513,21863,26376
UP,Bulandshahr,2025-10,0,1216,10112,11328
UP,Bulandshahr,2025-11,0,1890,30045,31935
UP,Bulandshahr,2025-12,0,3113,38632,41745
UP,Bulandshahr,2026-01,0,158,1428,1586
UP,Chandauli,2025-03,0,2128,21887,24015
UP,Chandauli,2025-09,0,3702,17239,20941
UP,Chandauli,2025-10,0,946,9096,10042
UP,Chandauli,2025-11,0,1231,19366,20597
UP,Chandauli,2025-12,0,1521,20483,22004
UP,Chandauli,2026-01,0,72,651,723
UP,Chandauli *,2025-12,0,1,0,1
UP,Chitrakoot,2025-03,0,649,12204,12853
UP,Chitrakoot,2025-09,0,1407,7479,8886
UP,Chitrakoot,2025-10,0,314,3990,4304
