state,district,month,age_0_5,age_5_17,age_18_plus,total
Rajasthan,Bharatpur,2025-12,1257,872,12,2141
Rajasthan,Bharatpur,2026-01,363,416,6,785
Rajasthan,Bhilwara,2025-06,1208,752,58,2018
Rajasthan,Bhilwara,2025-07,477,332,22,831
Rajasthan,Bhilwara,2025-09,3141,1068,25,4234
Rajasthan,Bhilwara,2025-10,977,406,21,1404
Rajasthan,Bhilwara,2025-11,1786,621,72,2479
Rajasthan,Bhilwara,2025-12,1072,446,23,1541
Rajasthan,Bhilwara,2026-01,424,230,7,661
Rajasthan,Bikaner,2025-04,552,261,16,829
Rajasthan,Bikaner,2025-05,421,164,20,605
Rajasthan,Bikaner,2025-06,1408,1388,67,2863
Rajasthan,Bikaner,2025-07,763,452,30,1245
Rajasthan,Bikaner,2025-09,2186,1865,32,4083
Rajasthan,Bikaner,2025-10,777,686,16,1479
Rajasthan,Bikaner,2025-11,1178,878,36,2092
Rajasthan,Bikaner,2025-12,933,745,15,1693
Rajasthan,Bikaner,2026-01,283,370,6,659
Rajasthan,Bundi,2025-04,337,93,35,465
Rajasthan,Bundi,2025-06,471,345,15,831
Rajasthan,Bundi,2025-07,121,85,17,223
Rajasthan,Bundi,2025-09,1257,410,7,1674
Rajasthan,Bundi,2025-10,391,182,6,579
Rajasthan,Bundi,2025-11,709,328,49,1086
Rajasthan,Bundi,2025-12,627,234,12,873
Rajasthan,Bundi,2026-01,180,108,3,291
Rajasthan,Chittaurgarh,2025-06,53,31,1,85
Rajasthan,Chittaurgarh,2025-09,138,31,1,170
Rajasthan,Chittaurgarh,2025-10,28,12,0,40
Rajasthan,Chittaurgarh,2025-11,78,20,0,98
Rajasthan,Chittaurgarh,2025-12,39,9,0,48
Rajasthan,Chittaurgarh,2026-01,14,6,1,21
Rajasthan,Chittorgarh,2025-06,402,416,16,834
Rajasthan,Chittorgarh,2025-07,835,701,40,1576
Rajasthan,Chittorgarh,2025-09,1361,689,28,2078
Rajasthan,Chittorgarh,2025-10,332,197,3,532
Rajasthan,Chittorgarh,2025-11,641,309,46,996
Rajasthan,Chittorgarh,2025-12,536,263,12,811
Rajasthan,Chittorgarh,2026-01,225,126,2,353
Rajasthan,Churu,2025-04,316,141,12,469
Rajasthan,Churu,2025-06,879,985,40,1904
Rajasthan,Churu,2025-07,1072,1028,50,2150
Rajasthan,Churu,2025-09,2645,1315,12,3972
Rajasthan,Churu,2025-10,1013,572,10,1595
Rajasthan,Churu,2025-11,1481,776,57,2314
Rajasthan,Churu,2025-12,1166,600,8,1774
Rajasthan,Churu,2026-01,293,311,4,608
Rajasthan,Dausa,2025-06,731,559,12,1302
Rajasthan,Dausa,2025-09,1824,643,5,2472
Rajasthan,Dausa,2025-10,672,334,0,1006
Rajasthan,Dausa,2025-11,1089,502,38,1629
Rajasthan,Dausa,2025-12,673,324,5,1002
Rajasthan,Dausa,2026-01,201,156,2,359
Rajasthan,Deeg,2025-06,0,0,1,1
Rajasthan,Deeg,2025-09,0,2,0,2
Rajasthan,Deeg,2025-10,2,3,0,5
Rajasthan,Deeg,2025-11,4,16,12,32
Rajasthan,Deeg,2025-12,9,23,0,32
Rajasthan,Deeg,2026-01,5,9,1,15
Rajasthan,Dhaulpur,2025-06,17,16,0,33
Rajasthan,Dhaulpur,2025-09,45,16,0,61
Rajasthan,Dhaulpur,2025-10,11,11,0,22
Rajasthan,Dhaulpur,2025-11,23,13,0,36
Rajasthan,Dhaulpur,2025-12,14,9,0,23
Rajasthan,Dhaulpur,2026-01,3,8,0,11
Rajasthan,Dholpur,2025-04,947,347,50,1344
Rajasthan,Dholpur,2025-06,655,511,14,1180
Rajasthan,Dholpur,2025-07,467,247,13,727
Rajasthan,Dholpur,2025-09,2045,844,2,2891
Rajasthan,Dholpur,2025-10,618,367,3,988
Rajasthan,Dholpur,2025-11,1017,522,77,1616
Rajasthan,Dholpur,2025-12,587,302,4,893
Rajasthan,Dholpur,2026-01,187,140,3,330
Rajasthan,Didwana-Kuchaman,2025-12,2,0,0,2
Rajasthan,Didwana-Kuchaman,2026-01,1,1,0,2
Rajasthan,Dungarpur,2025-04,66,83,13,162
Rajasthan,Dungarpur,2025-06,386,564,15,965
Rajasthan,Dungarpur,2025-09,1620,1149,3,2772
Rajasthan,Dungarpur,2025-10,580,377,1,958
Rajasthan,Dungarpur,2025-11,945,666,35,1646
Rajasthan,Dungarpur,2025-12,742,387,1,1130
Rajasthan,Dungarpur,2026-01,215,199,2,416
Rajasthan,Ganganagar,2025-06,602,319,11,932
Rajasthan,Ganganagar,2025-09,1464,551,9,2024
Rajasthan,Ganganagar,2025-10,584,182,2,768
Rajasthan,Ganganagar,2025-11,864,277,26,1167
Rajasthan,Ganganagar,2025-12,1355,247,5,1607
Rajasthan,Ganganagar,2026-01,414,134,3,551
Rajasthan,Hanumangarh,2025-06,458,246,7,711
Rajasthan,Hanumangarh,2025-07,456,284,11,751
Rajasthan,Hanumangarh,2025-09,1368,384,7,1759
Rajasthan,Hanumangarh,2025-10,498,181,0,679
Rajasthan,Hanumangarh,2025-11,743,243,20,1006
Rajasthan,Hanumangarh,2025-12,579,191,4,774
Rajasthan,Hanumangarh,2026-01,172,106,2,280
Rajasthan,Jaipur,2025-04,2601,671,162,3434
Rajasthan,Jaipur,2025-05,120,70,10,200
Rajasthan,Jaipur,2025-06,2390,1801,56,4247
Rajasthan,Jaipur,2025-07,2242,1110,86,3438
Rajasthan,Jaipur,2025-09,6530,2576,25,9131
Rajasthan,Jaipur,2025-10,2398,1199,13,3610
Rajasthan,Jaipur,2025-11,4521,1865,385,6771
Rajasthan,Jaipur,2025-12,3027,1403,44,4474
Rajasthan,Jaipur,2026-01,979,623,14,1616
Rajasthan,Jaisalmer,2025-06,362,422,24,808
Rajasthan,Jaisalmer,2025-09,751,500,8,1259
Rajasthan,Jaisalmer,2025-10,265,159,7,431
Rajasthan,Jaisalmer,2025-11,321,217,17,555
Rajasthan,Jaisalmer,2025-12,302,161,5,468
Rajasthan,Jaisalmer,2026-01,91,85,1,177
Rajasthan,Jalor,2025-04,1186,672,124,1982
Rajasthan,Jalor,2025-06,635,1035,24,1694
Rajasthan,Jalor,2025-09,3095,1889,8,4992
Rajasthan,Jalor,2025-10,938,832,5,1775
Rajasthan,Jalor,2025-11,1712,1338,87,3137
Rajasthan,Jalor,2025-12,1017,1129,8,2154
Rajasthan,Jalor,2026-01,355,541,5,901
Rajasthan,Jalore,2025-07,296,181,13,490
Rajasthan,Jalore,2025-11,1,2,0,3
Rajasthan,Jalore,2025-12,1,0,0,1
Rajasthan,Jalore,2026-01,1,1,0,2
Rajasthan,Jhalawar,2025-04,112,49,12,173
Rajasthan,Jhalawar,2025-06,460,435,26,921
Rajasthan,Jhalawar,2025-09,2269,762,7,3038
Rajasthan,Jhalawar,2025-10,575,301,1,877
Rajasthan,Jhalawar,2025-11,1291,513,33,1837
Rajasthan,Jhalawar,2025-12,811,388,3,1202
Rajasthan,Jhalawar,2026-01,246,163,2,411
Rajasthan,Jhunjhunu,2025-06,42,33,0,75
Rajasthan,Jhunjhunu,2025-09,92,48,0,140
Rajasthan,Jhunjhunu,2025-10,41,19,0,60
Rajasthan,Jhunjhunu,2025-11,43,21,0,64
Rajasthan,Jhunjhunu,2025-12,36,9,0,45
Rajasthan,Jhunjhunu,2026-01,11,9,0,20
Rajasthan,Jhunjhunun,2025-06,796,439,24,1259
Rajasthan,Jhunjhunun,2025-09,2456,756,16,3228
Rajasthan,Jhunjhunun,2025-10,1025,337,13,1375
Rajasthan,Jhunjhunun,2025-11,1394,396,51,1841
Rajasthan,Jhunjhunun,2025-12,927,264,9,1200
Rajasthan,Jhunjhunun,2026-01,301,121,1,423
Rajasthan,Jodhpur,2025-04,1624,565,87,2276
Rajasthan,Jodhpur,2025-05,595,190,15,800
Rajasthan,Jodhpur,2025-06,1818,1276,70,3164
Rajasthan,Jodhpur,2025-07,1722,828,66,2616
Rajasthan,Jodhpur,2025-09,4211,2111,119,6441
Rajasthan,Jodhpur,2025-10,1534,712,9,2255
Rajasthan,Jodhpur,2025-11,2298,1210,490,3998
Rajasthan,Jodhpur,2025-12,2128,838,105,3071
Rajasthan,Jodhpur,2026-01,570,423,67,1060
Rajasthan,Karauli,2025-04,348,105,12,465
Rajasthan,Karauli,2025-06,862,633,15,1510
Rajasthan,Karauli,2025-07,612,323,11,946
Rajasthan,Karauli,2025-09,2050,813,9,2872
Rajasthan,Karauli,2025-10,717,385,0,1102
Rajasthan,Karauli,2025-11,1398,666,72,2136
Rajasthan,Karauli,2025-12,751,409,5,1165
Rajasthan,Karauli,2026-01,231,193,3,427
Rajasthan,Khairthal-Tijara,2025-06,0,0,1,1
Rajasthan,Kota,2025-04,37,17,14,68
Rajasthan,Kota,2025-06,627,475,14,1116
Rajasthan,Kota,2025-09,2012,756,37,2805
Rajasthan,Kota,2025-10,778,320,12,1110
Rajasthan,Kota,2025-11,1613,499,39,2151
Rajasthan,Kota,2025-12,1119,289,1,1409
Rajasthan,Kota,2026-01,304,137,3,444
Rajasthan,Kotputli-Behror,2026-01,1,1,0,2
Rajasthan,Nagaur,2025-04,563,278,32,873
Rajasthan,Nagaur,2025-06,1718,1333,37,3088
Rajasthan,Nagaur,2025-07,870,660,21,1551
Rajasthan,Nagaur,2025-09,4461,1747,19,6227
Rajasthan,Nagaur,2025-10,1342,606,15,1963
Rajasthan,Nagaur,2025-11,2342,1025,104,3471
Rajasthan,Nagaur,2025-12,1579,758,4,2341
Rajasthan,Nagaur,2026-01,554,428,7,989
Rajasthan,Pali,2025-04,138,38,11,187
Rajasthan,Pali,2025-06,995,912,29,1936
Rajasthan,Pali,2025-09,2731,1112,24,3867
Rajasthan,Pali,2025-10,889,419,7,1315
Rajasthan,Pali,2025-11,1640,718,60,2418
Rajasthan,Pali,2025-12,1026,442,15,1483
Rajasthan,Pali,2026-01,334,197,2,533
Rajasthan,Pratapgarh,2025-06,318,375,9,702
Rajasthan,Pratapgarh,2025-09,1229,540,3,1772
Rajasthan,Pratapgarh,2025-10,288,146,0,434
Rajasthan,Pratapgarh,2025-11,700,259,13,972
Rajasthan,Pratapgarh,2025-12,557,193,2,752
Rajasthan,Pratapgarh,2026-01,114,84,0,198
Rajasthan,Rajsamand,2025-06,516,374,12,902
Rajasthan,Rajsamand,2025-09,1293,590,2,1885
Rajasthan,Rajsamand,2025-10,455,233,4,692
Rajasthan,Rajsamand,2025-11,817,331,19,1167
Rajasthan,Rajsamand,2025-12,505,220,3,728
Rajasthan,Rajsamand,2026-01,155,78,9,242
Rajasthan,Salumbar,2025-12,1,0,0,1
Rajasthan,Sawai Madhopur,2025-06,595,471,8,1074
Rajasthan,Sawai Madhopur,2025-07,593,307,10,910
Rajasthan,Sawai Madhopur,2025-09,1717,685,9,2411
Rajasthan,Sawai Madhopur,2025-10,588,313,22,923
Rajasthan,Sawai Madhopur,2025-11,1082,446,41,1569
Rajasthan,Sawai Madhopur,2025-12,644,319,0,963
Rajasthan,Sawai Madhopur,2026-01,201,136,17,354
Rajasthan,Sikar,2025-03,41,36,17,94
Rajasthan,Sikar,2025-04,251,62,22,335
Rajasthan,Sikar,2025-06,904,735,19,1658
Rajasthan,Sikar,2025-07,461,178,11,650
Rajasthan,Sikar,2025-09,3566,1238,10,4814
Rajasthan,Sikar,2025-10,1109,474,1,1584
Rajasthan,Sikar,2025-11,1682,557,112,2351
Rajasthan,Sikar,2025-12,1071,491,1,1563
Rajasthan,Sikar,2026-01,338,246,1,585
Rajasthan,Sirohi,2025-04,349,210,67,626
Rajasthan,Sirohi,2025-05,246,301,10,557
Rajasthan,Sirohi,2025-06,704,895,53,1652
Rajasthan,Sirohi,2025-07,1174,1471,72,2717
Rajasthan,Sirohi,2025-09,1471,1084,7,2562
Rajasthan,Sirohi,2025-10,526,448,19,993
Rajasthan,Sirohi,2025-11,862,544,159,1565
Rajasthan,Sirohi,2025-12,671,423,72,1166
Rajasthan,Sirohi,2026-01,179,179,5,363
Rajasthan,Tonk,2025-06,587,383,15,985
Rajasthan,Tonk,2025-07,635,332,19,986
Rajasthan,Tonk,2025-09,1555,533,4,2092
Rajasthan,Tonk,2025-10,502,182,13,697
Rajasthan,Tonk,2025-11,987,372,17,1376
Rajasthan,Tonk,2025-12,493,211,4,708
Rajasthan,Tonk,2026-01,173,104,4,281
Rajasthan,Udaipur,2025-04,70,47,15,132
Rajasthan,Udaipur,2025-06,888,1191,30,2109
Rajasthan,Udaipur,2025-07,511,323,21,855
Rajasthan,Udaipur,2025-09,3271,2205,8,5484
Rajasthan,Udaipur,2025-10,1245,977,10,2232
Rajasthan,Udaipur,2025-11,2109,1451,125,3685
Rajasthan,Udaipur,2025-12,1371,920,8,2299
Rajasthan,Udaipur,2026-01,435,477,6,918
UP,Agra,2025-03,280,494,132,906
UP,Agra,2025-04,832,568,37,1437
UP,Agra,2025-05,1550,967,60,2577
UP,Agra,2025-06,2971,3265,221,6457
UP,Agra,2025-07,2371,2123,75,4569
UP,Agra,2025-09,3078,2629,57,5764
UP,Agra,2025-10,1643,1175,62,2880
UP,Agra,2025-11,2680,1771,62,4513
UP,Agra,2025-12,1992,1084,350,3426
UP,Agra,2026-01,567,488,11,1066
UP,Aligarh,2025-03,226,353,44,623
UP,Aligarh,2025-04,1066,643,58,1767
UP,Aligarh,2025-05,1564,1159,103,2826
UP,Aligarh,2025-06,2074,2493,150,4717
UP,Aligarh,2025-07,3024,3256,128,6408
UP,Aligarh,2025-09,2267,2037,51,4355
UP,Aligarh,2025-10,1194,932,36,2162
UP,Aligarh,2025-11,1664,1296,58,3018
UP,Aligarh,2025-12,1573,795,18,2386
UP,Aligarh,2026-01,537,372,20,929
UP,Allahabad,2025-06,662,1205,19,1886
UP,Allahabad,2025-09,2828,2582,2,5412
UP,Allahabad,2025-10,1346,1253,21,2620
UP,Allahabad,2025-11,1843,1428,25,3296
UP,Allahabad,2025-12,1261,668,1,1930
UP,Allahabad,2026-01,345,335,4,684
UP,Ambedkar Nagar,2025-04,159,143,10,312
UP,Ambedkar Nagar,2025-06,321,716,12,1049
UP,Ambedkar Nagar,2025-09,1387,1778,13,3178
UP,Ambedkar Nagar,2025-10,746,816,5,1567
UP,Ambedkar Nagar,2025-11,957,846,14,1817
UP,Ambedkar Nagar,2025-12,618,495,4,1117
UP,Ambedkar Nagar,2026-01,235,263,2,500
UP,Amethi,2025-06,232,534,11,777
UP,Amethi,2025-09,1436,1468,8,2912
UP,Amethi,2025-10,793,713,29,1535
UP,Amethi,2025-11,1024,647,15,1686
UP,Amethi,2025-12,756,458,2,1216
UP,Amethi,2026-01,271,215,4,490
UP,Amroha,2025-04,434,135,11,580
UP,Amroha,2025-06,682,613,19,1314
UP,Amroha,2025-09,1460,720,11,2191
UP,Amroha,2025-10,874,424,8,1306
UP,Amroha,2025-11,1528,581,4,2113
UP,Amroha,2025-12,1127,429,16,1572
UP,Amroha,2026-01,404,243,14,661
UP,Auraiya,2025-06,223,337,13,573
UP,Auraiya,2025-09,840,649,3,1492
UP,Auraiya,2025-10,380,235,3,618
UP,Auraiya,2025-11,653,390,0,1043
UP,Auraiya,2025-12,348,297,11,656
UP,Auraiya,2026-01,116,123,14,253
UP,Ayodhya,2025-06,88,72,12,172
UP,Ayodhya,2025-07,262,324,17,603
UP,Ayodhya,2025-09,298,111,0,409
UP,Ayodhya,2025-10,135,63,0,198
UP,Ayodhya,2025-11,205,70,3,278
UP,Ayodhya,2025-12,100,39,0,139
UP,Ayodhya,2026-01,46,16,0,62
UP,Azamgarh,2025-04,231,332,26,589
UP,Azamgarh,2025-06,563,1844,62,2469
UP,Azamgarh,2025-07,1034,2456,77,3567
UP,Azamgarh,2025-09,1883,4129,16,6028
UP,Azamgarh,2025-10,1122,2382,51,3555
UP,Azamgarh,2025-11,1376,2595,68,4039
UP,Azamgarh,2025-12,981,1406,37,2424
UP,Azamgarh,2026-01,298,695,18,1011
UP,Baghpat,2025-04,311,224,18,553
UP,Baghpat,2025-06,255,527,33,815
UP,Baghpat,2025-07,118,280,15,413
UP,Baghpat,2025-09,1096,1184,34,2314
UP,Baghpat,2025-10,606,488,30,1124
UP,Baghpat,2025-11,818,577,52,1447
UP,Baghpat,2025-12,550,324,4,878
UP,Baghpat,2026-01,190,162,2,354
UP,Bagpat,2025-06,2,0,0,2
UP,Bagpat,2025-11,0,1,0,1
UP,Bagpat,2026-01,1,0,0,1
UP,Bahraich,2025-03,69,241,61,371
UP,Bahraich,2025-04,1748,1784,281,3813
UP,Bahraich,2025-05,1485,1891,193,3569
UP,Bahraich,2025-06,1555,3619,443,5617
UP,Bahraich,2025-07,3919,6096,532,10547
UP,Bahraich,2025-09,2606,4385,381,7372
UP,Bahraich,2025-10,1328,2308,281,3917
UP,Bahraich,2025-11,1318,1692,227,3237
UP,Bahraich,2025-12,1001,1301,54,2356
UP,Bahraich,2026-01,273,471,40,784
UP,Ballia,2025-06,443,1203,11,1657
UP,Ballia,2025-09,1401,2137,4,3542
UP,Ballia,2025-10,841,1188,5,2034
UP,Ballia,2025-11,1131,1638,22,2791
UP,Ballia,2025-12,715,919,5,1639
UP,Ballia,2026-01,207,397,4,608
UP,Balrampur,2025-04,429,642,32,1103
UP,Balrampur,2025-06,307,1233,41,1581
UP,Balrampur,2025-07,500,1822,58,2380
UP,Balrampur,2025-09,849,1598,13,2460
UP,Balrampur,2025-10,621,1214,52,1887
UP,Balrampur,2025-11,966,1275,40,2281
UP,Balrampur,2025-12,746,929,27,1702
UP,Balrampur,2026-01,210,412,8,630
UP,Banda,2025-03,31,24,11,66
UP,Banda,2025-04,458,340,43,841
UP,Banda,2025-05,730,804,70,1604
UP,Banda,2025-06,701,1416,24,2141
UP,Banda,2025-07,401,753,11,1165
UP,Banda,2025-09,979,1472,10,2461
UP,Banda,2025-10,550,640,14,1204
UP,Banda,2025-11,816,684,24,1524
UP,Banda,2025-12,552,404,15,971
UP,Banda,2026-01,179,181,3,363
UP,Bara Banki,2025-04,172,72,10,254
UP,Bara Banki,2025-06,671,790,29,1490
UP,Bara Banki,2025-09,2168,1422,21,3611
UP,Bara Banki,2025-10,956,573,21,1550
UP,Bara Banki,2025-11,1488,752,32,2272
UP,Bara Banki,2025-12,1132,440,6,1578
UP,Bara Banki,2026-01,358,200,13,571
UP,Barabanki,2025-06,57,54,1,112
UP,Barabanki,2025-07,1040,692,52,1784
UP,Barabanki,2025-09,152,118,0,270
UP,Barabanki,2025-10,67,33,0,100
UP,Barabanki,2025-11,93,54,0,147
UP,Barabanki,2025-12,60,24,0,84
UP,Barabanki,2026-01,25,15,1,41
UP,Bareilly,2025-04,3176,1025,63,4264
UP,Bareilly,2025-05,1306,574,49,1929
UP,Bareilly,2025-06,2171,2283,128,4582
UP,Bareilly,2025-07,1671,1356,45,3072
UP,Bareilly,2025-09,3019,2296,43,5358
UP,Bareilly,2025-10,1841,1146,157,3144
UP,Bareilly,2025-11,3001,1584,132,4717
UP,Bareilly,2025-12,1852,826,30,2708
UP,Bareilly,2026-01,629,306,31,966
UP,Basti,2025-04,140,139,10,289
UP,Basti,2025-06,291,946,25,1262
UP,Basti,2025-09,1486,1760,14,3260
UP,Basti,2025-10,962,1209,28,2199
UP,Basti,2025-11,1414,1340,14,2768
UP,Basti,2025-12,919,829,15,1763
UP,Basti,2026-01,324,431,23,778
UP,Bhadohi,2025-06,45,85,1,131
UP,Bhadohi,2025-09,106,102,1,209
UP,Bhadohi,2025-10,53,73,0,126
UP,Bhadohi,2025-11,66,52,3,121
UP,Bhadohi,2025-12,47,51,0,98
UP,Bhadohi,2026-01,15,18,0,33
UP,Bijnor,2025-05,1351,432,39,1822
UP,Bijnor,2025-06,1353,747,25,2125
UP,Bijnor,2025-09,3164,1300,2,4466
UP,Bijnor,2025-10,2902,821,11,3734
UP,Bijnor,2025-11,3556,879,12,4447
UP,Bijnor,2025-12,1966,444,10,2420
UP,Bijnor,2026-01,666,248,13,927
UP,Budaun,2025-04,480,267,13,760
UP,Budaun,2025-05,222,228,11,461
UP,Budaun,2025-06,606,1185,49,1840
UP,Budaun,2025-07,1617,1656,53,3326
UP,Budaun,2025-09,2091,2180,104,4375
UP,Budaun,2025-10,749,818,58,1625
UP,Budaun,2025-11,1456,1074,48,2578
UP,Budaun,2025-12,914,792,42,1748
UP,Budaun,2026-01,282,348,38,668
UP,Bulandshahar,2025-06,9,19,1,29
UP,Bulandshahar,2025-09,40,26,0,66
UP,Bulandshahar,2025-10,31,7,0,38
UP,Bulandshahar,2025-11,36,30,0,66
UP,Bulandshahar,2025-12,10,8,0,18
UP,Bulandshahar,2026-01,9,6,0,15
UP,Bulandshahr,2025-03,19,32,10,61
UP,Bulandshahr,2025-04,612,527,49,1188
UP,Bulandshahr,2025-06,982,1571,57,2610
UP,Bulandshahr,2025-07,604,749,11,1364
UP,Bulandshahr,2025-09,2691,2361,32,5084
UP,Bulandshahr,2025-10,1484,1022,34,2540
UP,Bulandshahr,2025-11,2177,1540,38,3755
UP,Bulandshahr,2025-12,1537,1081,21,2639
UP,Bulandshahr,2026-01,532,463,14,1009
UP,Chandauli,2025-04,195,192,41,428
UP,Chandauli,2025-05,214,191,14,419
UP,Chandauli,2025-06,381,960,35,1376
UP,Chandauli,2025-07,609,949,47,1605
UP,Chandauli,2025-09,1329,1488,22,2839
UP,Chandauli,2025-10,491,504,17,1012
UP,Chandauli,2025-11,915,886,17,1818
UP,Chandauli,2025-12,466,438,9,913
UP,Chandauli,2026-01,154,224,1,379
UP,Chitrakoot,2025-06,199,360,8,567
UP,Chitrakoot,2025-09,924,796,6,1726
UP,Chitrakoot,2025-10,645,513,4,1162
UP,Chitrakoot,2025-11,833,629,1,1463
UP,Chitrakoot,2025-12,683,541,3,1227
UP,Chitrakoot,2026-01,152,192,2,346
UP,Deoria,2025-05,384,503,20,907
UP,Deoria,2025-06,458,1059,18,1535
UP,Deoria,2025-07,130,240,11,381
UP,Deoria,2025-09,1694,1899,10,3603
UP,Deoria,2025-10,705,885,27,1617
UP,Deoria,2025-11,1064,1206,38,2308
UP,Deoria,2025-12,767,706,8,1481
UP,Deoria,2026-01,170,366,4,540
UP,Etah,2025-04,724,354,13,1091
UP,Etah,2025-05,1092,457,48,1597
UP,Etah,2025-06,575,624,20,1219
UP,Etah,2025-07,2059,1625,48,3732
UP,Etah,2025-09,956,686,10,1652
UP,Etah,2025-10,475,320,4,799
UP,Etah,2025-11,893,594,23,1510
UP,Etah,2025-12,631,316,13,960
UP,Etah,2026-01,170,125,5,300
UP,Etawah,2025-04,348,226,16,590
UP,Etawah,2025-06,551,551,10,1112
UP,Etawah,2025-07,551,456,16,1023
UP,Etawah,2025-09,1155,994,14,2163
UP,Etawah,2025-10,587,372,41,1000
UP,Etawah,2025-11,1003,518,27,1548
UP,Etawah,2025-12,614,311,3,928
UP,Etawah,2026-01,162,141,12,315
UP,Faizabad,2025-06,275,460,4,739
UP,Faizabad,2025-09,1576,1293,1,2870
UP,Faizabad,2025-10,806,554,0,1360
UP,Faizabad,2025-11,1013,653,1,1667
UP,Faizabad,2025-12,720,380,2,1102
UP,Faizabad,2026-01,211,181,2,394
UP,Farrukhabad,2025-06,420,652,45,1117
UP,Farrukhabad,2025-09,843,1069,17,1929
UP,Farrukhabad,2025-10,422,514,20,956
UP,Farrukhabad,2025-11,889,780,44,1713
UP,Farrukhabad,2025-12,690,498,2,1190
UP,Farrukhabad,2026-01,179,264,1,444
UP,Fatehpur,2025-04,166,136,10,312
UP,Fatehpur,2025-05,274,224,11,509
UP,Fatehpur,2025-06,699,978,47,1724
UP,Fatehpur,2025-07,1271,1283,86,2640
UP,Fatehpur,2025-09,1641,1516,13,3170
UP,Fatehpur,2025-10,809,663,47,1519
UP,Fatehpur,2025-11,1248,886,39,2173
UP,Fatehpur,2025-12,903,527,6,1436
UP,Fatehpur,2026-01,289,199,4,492
UP,Firozabad,2025-03,93,77,21,191
UP,Firozabad,2025-06,2165,1468,43,3676
UP,Firozabad,2025-07,1940,1040,10,2990
UP,Firozabad,2025-09,1380,1269,21,2670
UP,Firozabad,2025-10,582,498,11,1091
UP,Firozabad,2025-11,919,691,33,1643
UP,Firozabad,2025-12,739,572,6,1317
UP,Firozabad,2026-01,238,197,9,444
UP,Gautam Buddha Nagar,2025-03,175,636,72,883
UP,Gautam Buddha Nagar,2025-04,1192,1186,113,2491
UP,Gautam Buddha Nagar,2025-05,867,915,52,1834
UP,Gautam Buddha Nagar,2025-06,1331,1757,140,3228
UP,Gautam Buddha Nagar,2025-07,1392,1633,150,3175
UP,Gautam Buddha Nagar,2025-09,1489,1627,54,3170
UP,Gautam Buddha Nagar,2025-10,943,698,25,1666
UP,Gautam Buddha Nagar,2025-11,1331,1052,43,2426
UP,Gautam Buddha Nagar,2025-12,779,587,39,1405
UP,Gautam Buddha Nagar,2026-01,231,304,11,546
UP,Ghaziabad,2025-03,129,471,89,689
UP,Ghaziabad,2025-05,882,747,37,1666
UP,Ghaziabad,2025-06,1966,2438,73,4477
UP,Ghaziabad,2025-07,1776,1881,59,3716
UP,Ghaziabad,2025-09,2979,2524,71,5574
UP,Ghaziabad,2025-10,1519,1177,29,2725
UP,Ghaziabad,2025-11,2275,1649,51,3975
UP,Ghaziabad,2025-12,1176,882,14,2072
UP,Ghaziabad,2026-01,351,386,11,748
UP,Ghazipur,2025-06,424,1474,20,1918
UP,Ghazipur,2025-09,1772,3069,26,4867
UP,Ghazipur,2025-10,766,1310,17,2093
UP,Ghazipur,2025-11,1053,1648,18,2719
UP,Ghazipur,2025-12,773,911,10,1694
UP,Ghazipur,2026-01,199,415,3,617
UP,Gonda,2025-04,392,260,50,702
UP,Gonda,2025-06,371,906,35,1312
UP,Gonda,2025-07,1120,1506,96,2722
UP,Gonda,2025-09,2144,2479,66,4689
UP,Gonda,2025-10,1127,1234,22,2383
UP,Gonda,2025-11,1677,1288,23,2988
UP,Gonda,2025-12,1075,787,69,1931
UP,Gonda,2026-01,329,392,6,727
UP,Gorakhpur,2025-03,13,36,11,60
UP,Gorakhpur,2025-04,378,727,86,1191
UP,Gorakhpur,2025-05,129,352,41,522
UP,Gorakhpur,2025-06,609,2133,95,2837
UP,Gorakhpur,2025-07,1187,2262,130,3579
UP,Gorakhpur,2025-09,1898,3260,27,5185
UP,Gorakhpur,2025-10,1106,1644,51,2801
UP,Gorakhpur,2025-11,1567,2064,26,3657
UP,Gorakhpur,2025-12,1019,1194,9,2222
UP,Gorakhpur,2026-01,279,583,10,872
UP,Hamirpur,2025-06,338,397,5,740
UP,Hamirpur,2025-09,777,584,10,1371
UP,Hamirpur,2025-10,308,271,7,586
UP,Hamirpur,2025-11,569,364,5,938
UP,Hamirpur,2025-12,406,201,4,611
UP,Hamirpur,2026-01,127,54,5,186
UP,Hapur,2025-05,681,450,11,1142
UP,Hapur,2025-06,254,319,4,577
UP,Hapur,2025-07,1010,770,11,1791
UP,Hapur,2025-09,904,553,5,1462
UP,Hapur,2025-10,556,335,2,893
UP,Hapur,2025-11,802,430,5,1237
UP,Hapur,2025-12,597,299,5,901
UP,Hapur,2026-01,127,128,8,263
UP,Hardoi,2025-06,2010,2860,100,4970
UP,Hardoi,2025-07,4089,4330,75,8494
UP,Hardoi,2025-09,2670,2696,49,5415
UP,Hardoi,2025-10,1434,1258,53,2745
UP,Hardoi,2025-11,1945,1713,61,3719
UP,Hardoi,2025-12,1350,952,29,2331
UP,Hardoi,2026-01,384,357,37,778
UP,Hathras,2025-05,478,319,11,808
UP,Hathras,2025-06,406,605,27,1038
UP,Hathras,2025-09,1017,796,16,1829
UP,Hathras,2025-10,503,328,10,841
UP,Hathras,2025-11,975,547,35,1557
UP,Hathras,2025-12,873,386,10,1269
UP,Hathras,2026-01,234,183,3,420
